path,split,instrument,family,pitch,velocity
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-061-025.wav,train,reed_acoustic_011,other,61,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-061-050.wav,train,reed_acoustic_011,other,61,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-061-075.wav,train,reed_acoustic_011,other,61,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-061-127.wav,train,reed_acoustic_011,other,61,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-062-025.wav,train,reed_acoustic_011,other,62,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-062-050.wav,train,reed_acoustic_011,other,62,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-063-025.wav,train,reed_acoustic_011,other,63,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-063-075.wav,train,reed_acoustic_011,other,63,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-063-100.wav,train,reed_acoustic_011,other,63,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-063-127.wav,train,reed_acoustic_011,other,63,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-064-050.wav,train,reed_acoustic_011,other,64,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-064-127.wav,train,reed_acoustic_011,other,64,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-065-025.wav,train,reed_acoustic_011,other,65,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-065-050.wav,train,reed_acoustic_011,other,65,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-065-100.wav,val,reed_acoustic_011,other,65,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-065-127.wav,train,reed_acoustic_011,other,65,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-066-050.wav,val,reed_acoustic_011,other,66,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-066-075.wav,val,reed_acoustic_011,other,66,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-066-100.wav,train,reed_acoustic_011,other,66,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-066-127.wav,train,reed_acoustic_011,other,66,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-067-025.wav,val,reed_acoustic_011,other,67,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-067-050.wav,train,reed_acoustic_011,other,67,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-067-075.wav,train,reed_acoustic_011,other,67,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-067-100.wav,train,reed_acoustic_011,other,67,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-068-025.wav,train,reed_acoustic_011,other,68,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-068-050.wav,train,reed_acoustic_011,other,68,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-068-075.wav,train,reed_acoustic_011,other,68,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-068-100.wav,train,reed_acoustic_011,other,68,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-068-127.wav,train,reed_acoustic_011,other,68,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-069-025.wav,train,reed_acoustic_011,other,69,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-069-075.wav,train,reed_acoustic_011,other,69,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-069-127.wav,train,reed_acoustic_011,other,69,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-070-025.wav,train,reed_acoustic_011,other,70,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-070-050.wav,train,reed_acoustic_011,other,70,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-070-075.wav,train,reed_acoustic_011,other,70,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-070-100.wav,train,reed_acoustic_011,other,70,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-070-127.wav,train,reed_acoustic_011,other,70,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-071-050.wav,train,reed_acoustic_011,other,71,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-071-075.wav,train,reed_acoustic_011,other,71,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-071-100.wav,train,reed_acoustic_011,other,71,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-072-025.wav,train,reed_acoustic_011,other,72,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-072-050.wav,train,reed_acoustic_011,other,72,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-072-075.wav,train,reed_acoustic_011,other,72,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-072-100.wav,train,reed_acoustic_011,other,72,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-073-025.wav,train,reed_acoustic_011,other,73,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-073-050.wav,train,reed_acoustic_011,other,73,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-073-100.wav,train,reed_acoustic_011,other,73,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-073-127.wav,train,reed_acoustic_011,other,73,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-074-050.wav,train,reed_acoustic_011,other,74,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-074-075.wav,train,reed_acoustic_011,other,74,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-074-100.wav,train,reed_acoustic_011,other,74,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-074-127.wav,train,reed_acoustic_011,other,74,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-075-025.wav,train,reed_acoustic_011,other,75,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-075-075.wav,train,reed_acoustic_011,other,75,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-075-127.wav,train,reed_acoustic_011,other,75,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-076-025.wav,train,reed_acoustic_011,other,76,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-076-050.wav,train,reed_acoustic_011,other,76,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-076-075.wav,train,reed_acoustic_011,other,76,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-076-127.wav,train,reed_acoustic_011,other,76,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-077-050.wav,train,reed_acoustic_011,other,77,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-077-075.wav,train,reed_acoustic_011,other,77,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-077-100.wav,train,reed_acoustic_011,other,77,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-077-127.wav,val,reed_acoustic_011,other,77,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-052-025.wav,val,reed_acoustic_018,other,52,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-052-050.wav,train,reed_acoustic_018,other,52,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-052-075.wav,train,reed_acoustic_018,other,52,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-052-127.wav,train,reed_acoustic_018,other,52,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-053-050.wav,train,reed_acoustic_018,other,53,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-053-075.wav,train,reed_acoustic_018,other,53,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-053-100.wav,train,reed_acoustic_018,other,53,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-053-127.wav,train,reed_acoustic_018,other,53,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-054-025.wav,train,reed_acoustic_018,other,54,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-054-050.wav,train,reed_acoustic_018,other,54,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-054-075.wav,train,reed_acoustic_018,other,54,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-054-100.wav,train,reed_acoustic_018,other,54,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-054-127.wav,train,reed_acoustic_018,other,54,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-055-025.wav,train,reed_acoustic_018,other,55,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-055-075.wav,train,reed_acoustic_018,other,55,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-055-127.wav,train,reed_acoustic_018,other,55,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-056-025.wav,train,reed_acoustic_018,other,56,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-056-050.wav,train,reed_acoustic_018,other,56,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-056-075.wav,train,reed_acoustic_018,other,56,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-056-100.wav,train,reed_acoustic_018,other,56,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-056-127.wav,val,reed_acoustic_018,other,56,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-057-025.wav,train,reed_acoustic_018,other,57,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-057-050.wav,train,reed_acoustic_018,other,57,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-057-075.wav,train,reed_acoustic_018,other,57,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-057-100.wav,train,reed_acoustic_018,other,57,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-057-127.wav,train,reed_acoustic_018,other,57,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-058-025.wav,train,reed_acoustic_018,other,58,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-058-050.wav,train,reed_acoustic_018,other,58,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-058-127.wav,val,reed_acoustic_018,other,58,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-059-025.wav,train,reed_acoustic_018,other,59,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-059-050.wav,train,reed_acoustic_018,other,59,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-059-075.wav,train,reed_acoustic_018,other,59,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-059-100.wav,train,reed_acoustic_018,other,59,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-059-127.wav,train,reed_acoustic_018,other,59,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-060-050.wav,train,reed_acoustic_018,other,60,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-060-100.wav,val,reed_acoustic_018,other,60,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-060-127.wav,train,reed_acoustic_018,other,60,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-061-025.wav,train,reed_acoustic_018,other,61,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-061-050.wav,train,reed_acoustic_018,other,61,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-061-127.wav,train,reed_acoustic_018,other,61,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-062-075.wav,train,reed_acoustic_018,other,62,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-062-100.wav,train,reed_acoustic_018,other,62,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-063-025.wav,train,reed_acoustic_018,other,63,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-063-075.wav,train,reed_acoustic_018,other,63,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-063-100.wav,train,reed_acoustic_018,other,63,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-063-127.wav,train,reed_acoustic_018,other,63,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-064-025.wav,train,reed_acoustic_018,other,64,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-064-050.wav,train,reed_acoustic_018,other,64,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-064-075.wav,train,reed_acoustic_018,other,64,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-064-127.wav,train,reed_acoustic_018,other,64,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-065-075.wav,train,reed_acoustic_018,other,65,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-065-127.wav,train,reed_acoustic_018,other,65,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-066-025.wav,train,reed_acoustic_018,other,66,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-066-050.wav,train,reed_acoustic_018,other,66,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-066-127.wav,train,reed_acoustic_018,other,66,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-067-050.wav,train,reed_acoustic_018,other,67,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-067-075.wav,train,reed_acoustic_018,other,67,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-067-100.wav,val,reed_acoustic_018,other,67,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-067-127.wav,val,reed_acoustic_018,other,67,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-068-025.wav,train,reed_acoustic_018,other,68,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-068-050.wav,train,reed_acoustic_018,other,68,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-068-100.wav,train,reed_acoustic_018,other,68,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-069-025.wav,train,reed_acoustic_018,other,69,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-069-075.wav,train,reed_acoustic_018,other,69,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-069-100.wav,train,reed_acoustic_018,other,69,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-069-127.wav,train,reed_acoustic_018,other,69,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-070-050.wav,train,reed_acoustic_018,other,70,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-070-075.wav,val,reed_acoustic_018,other,70,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-070-100.wav,train,reed_acoustic_018,other,70,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-070-127.wav,train,reed_acoustic_018,other,70,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-071-025.wav,train,reed_acoustic_018,other,71,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-071-050.wav,train,reed_acoustic_018,other,71,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-071-075.wav,train,reed_acoustic_018,other,71,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-071-100.wav,train,reed_acoustic_018,other,71,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-072-025.wav,train,reed_acoustic_018,other,72,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_018\reed_acoustic_018-072-100.wav,train,reed_acoustic_018,other,72,100
